"","GSM8231986","GSM8231987","GSM8231988","GSM8231989","GSM8231990","GSM8231991"
"ENSG00000205784",0,0,0,0,0,0
"ENSG00000205786",4,7,9,0,0,0
"ENSG00000205790",11,10,13,17,23,11
"ENSG00000205791",46,57,23,18,18,16
"ENSG00000205794",3,5,4,4,4,1
"ENSG00000205795",23,28,19,184,172,132
"ENSG00000205808",870,1236,716,640,680,559
"ENSG00000205809",9,7,5,2,1,8
"ENSG00000205810",0,2,0,0,0,0
"ENSG00000205822",1,4,1,0,3,0
"ENSG00000205830",0,0,0,0,0,0
"ENSG00000205832",20,4,9,5,2,1
"ENSG00000205835",4,5,0,0,1,0
"ENSG00000205837",11,10,4,0,0,0
"ENSG00000205838",61,83,59,11,10,4
"ENSG00000205846",1,0,0,0,1,0
"ENSG00000205847",5,8,5,0,0,0
"ENSG00000205853",94,64,60,5,5,5
"ENSG00000205856",31,32,21,2,0,0
"ENSG00000205857",0,0,0,0,0,0
"ENSG00000205858",1,0,3,0,1,0
"ENSG00000205861",7,13,11,0,0,1
"ENSG00000205863",8,27,16,0,1,0
"ENSG00000205864",1,6,1,1,1,0
"ENSG00000205865",0,0,0,0,0,0
"ENSG00000205866",0,0,0,0,0,0
"ENSG00000205867",0,1,0,0,0,0
"ENSG00000205869",211,132,127,7,4,3
"ENSG00000205871",4,9,1,7,12,14
"ENSG00000205879",7,0,5,0,1,0
"ENSG00000205882",0,0,1,0,0,0
"ENSG00000205883",0,0,1,0,0,0
"ENSG00000205884",0,0,0,1,0,0
"ENSG00000205885",372,324,379,395,591,352
"ENSG00000205890",46,31,39,0,1,1
"ENSG00000205897",2,4,0,0,0,0
"ENSG00000205898",0,0,0,0,0,0
"ENSG00000205899",5,1,3,0,2,0
"ENSG00000205903",3137,3428,2901,1476,2483,1223
"ENSG00000205913",55,33,38,77,94,65
"ENSG00000205916",0,0,0,0,0,0
"ENSG00000205918",180,94,121,47,25,33
"ENSG00000205922",5,4,7,2,0,0
"ENSG00000205923",0,0,0,0,0,0
"ENSG00000205927",10,15,9,0,0,0
"ENSG00000205929",4,0,2,0,0,0
"ENSG00000205930",66,67,51,3,14,16
"ENSG00000205936",0,0,0,0,0,0
"ENSG00000205937",5116,6578,4377,5422,5892,5367
"ENSG00000205940",6,4,2,3,5,0
"ENSG00000205944",0,0,0,0,0,0
"ENSG00000205946",0,1,0,0,0,0
"ENSG00000205955",0,0,1,0,0,1
"ENSG00000205959",22,20,16,16,17,25
"ENSG00000205971",0,1,1,0,0,0
"ENSG00000205976",1,0,2,0,1,0
"ENSG00000205978",57,42,48,143,111,110
"ENSG00000205981",327,668,355,346,397,444
"ENSG00000205989",0,0,0,0,0,0
"ENSG00000206013",1,0,1,0,0,0
"ENSG00000206014",0,0,0,0,0,0
"ENSG00000206026",3,0,1,0,0,0
"ENSG00000206028",0,0,0,0,0,0
"ENSG00000206034",0,0,0,0,0,0
"ENSG00000206042",0,0,0,0,0,0
"ENSG00000206043",0,0,1,0,0,0
"ENSG00000206047",0,0,0,0,0,0
"ENSG00000206052",1,2,5,5,6,5
"ENSG00000206053",2217,3074,1999,6094,5430,5785
"ENSG00000206062",0,0,0,0,0,0
"ENSG00000206066",0,0,0,0,0,0
"ENSG00000206069",1,0,0,0,0,0
"ENSG00000206072",2,1,0,5,4,7
"ENSG00000206073",0,13,2,11,15,18
"ENSG00000206075",5,5,3,5,6,4
"ENSG00000206077",31,24,30,27,36,31
"ENSG00000206090",0,0,0,0,0,0
"ENSG00000206102",0,0,0,0,0,0
"ENSG00000206104",0,0,0,0,0,0
"ENSG00000206105",0,0,0,0,0,0
"ENSG00000206106",0,0,0,0,0,0
"ENSG00000206107",0,0,0,0,0,0
"ENSG00000206113",42,18,26,11,11,13
"ENSG00000206120",1,2,0,1,0,0
"ENSG00000206127",49,21,24,57,18,25
"ENSG00000206129",4,10,1,0,0,0
"ENSG00000206140",13,17,12,17,25,18
"ENSG00000206142",0,0,0,0,0,0
"ENSG00000206144",0,0,0,0,0,0
"ENSG00000206145",0,1,0,0,1,1
"ENSG00000206147",1,2,2,1,0,1
"ENSG00000206149",452,462,379,361,348,437
"ENSG00000206150",16,12,10,0,0,0
"ENSG00000206159",2,8,3,33,49,40
"ENSG00000206168",10,12,4,4,0,8
"ENSG00000206172",3,23,12,2,0,0
"ENSG00000206177",0,0,0,0,2,0
"ENSG00000206178",0,0,0,0,0,0
"ENSG00000206181",6,3,1,1,3,0
"ENSG00000206187",4,4,5,0,0,0
"ENSG00000206190",279,422,300,1342,1556,1425
"ENSG00000206192",1,0,3,1,0,0
"ENSG00000206195",188,220,202,493,428,465
"ENSG00000206199",10,22,11,2,1,1
"ENSG00000206203",0,0,0,0,0,0
"ENSG00000206228",1,3,3,7,2,7
"ENSG00000206249",0,0,0,0,1,0
"ENSG00000206260",0,0,0,0,2,0
"ENSG00000206262",146,97,100,99,85,100
"ENSG00000206337",1119,1149,824,15,12,14
"ENSG00000206341",167,294,169,52,95,42
"ENSG00000206344",1383,1464,982,20,16,14
"ENSG00000206356",0,0,1,0,0,0
"ENSG00000206384",7,6,6,2,0,2
"ENSG00000206417",152,188,100,37,45,41
"ENSG00000206418",1301,1905,943,673,812,729
"ENSG00000206422",0,0,1,0,0,0
"ENSG00000206432",7,4,5,4,0,1
"ENSG00000206448",15,21,25,0,2,0
"ENSG00000206474",0,0,0,0,0,0
"ENSG00000206503",7161,13986,7153,3059,2999,3054
"ENSG00000206527",1429,1475,1088,3907,3128,3505
"ENSG00000206530",123,89,96,201,172,210
"ENSG00000206531",0,0,0,3,0,4
"ENSG00000206535",72,85,50,59,79,62
"ENSG00000206536",0,1,1,0,0,0
"ENSG00000206538",1217,615,640,1295,626,643
"ENSG00000206549",0,0,0,0,0,0
"ENSG00000206552",0,0,0,0,0,0
"ENSG00000206557",73,55,59,12,13,0
"ENSG00000206559",73,105,51,12,4,14
"ENSG00000206560",1622,1734,1365,2402,2287,2088
"ENSG00000206561",50,34,35,28,46,36
"ENSG00000206562",586,771,553,463,643,604
"ENSG00000206567",149,112,117,93,62,64
"ENSG00000206573",6952,8995,5469,1116,915,779
"ENSG00000206579",1,1,1,0,0,0
"ENSG00000206582",0,7,2,1,0,1
"ENSG00000206583",0,0,0,0,0,0
"ENSG00000206585",18,31,14,0,0,0
"ENSG00000206587",0,0,0,0,0,0
"ENSG00000206588",2,4,6,0,0,0
"ENSG00000206589",3,1,0,0,0,0
"ENSG00000206590",0,0,0,0,0,0
"ENSG00000206592",1,0,0,0,0,0
"ENSG00000206593",0,0,1,0,0,0
"ENSG00000206595",0,0,0,0,0,0
"ENSG00000206596",11,21,5,0,0,0
"ENSG00000206597",0,0,0,0,0,0
"ENSG00000206598",0,0,1,0,0,0
"ENSG00000206599",0,1,0,0,0,0
"ENSG00000206600",1,1,1,1,0,0
"ENSG00000206601",7,12,9,2,4,1
"ENSG00000206602",0,0,0,0,0,0
"ENSG00000206603",2,4,3,10,8,4
"ENSG00000206604",0,0,0,1,0,0
"ENSG00000206605",0,0,0,0,0,0
"ENSG00000206606",0,0,0,0,0,0
"ENSG00000206609",0,0,0,0,0,0
"ENSG00000206611",0,0,0,0,0,0
"ENSG00000206612",9,0,0,4,4,4
"ENSG00000206613",2,0,2,0,3,0
"ENSG00000206614",0,0,0,0,0,0
"ENSG00000206615",0,0,0,0,0,0
"ENSG00000206616",0,0,0,0,0,0
"ENSG00000206617",0,0,0,0,0,0
"ENSG00000206618",0,0,0,0,0,0
"ENSG00000206620",0,0,0,0,0,0
"ENSG00000206621",0,0,0,0,0,0
"ENSG00000206622",0,1,1,2,3,2
"ENSG00000206623",4,7,5,0,0,0
"ENSG00000206624",0,0,0,0,0,0
"ENSG00000206625",16,14,11,0,3,3
"ENSG00000206627",2,0,1,0,0,0
"ENSG00000206629",2,2,3,0,0,0
"ENSG00000206630",0,0,0,0,0,0
"ENSG00000206631",0,0,0,0,0,0
"ENSG00000206633",19,10,35,2,3,0
"ENSG00000206634",9,7,9,6,5,3
"ENSG00000206635",1,0,1,0,0,0
"ENSG00000206636",0,0,0,0,0,0
"ENSG00000206637",0,2,1,0,0,0
"ENSG00000206638",2,0,0,0,0,0
"ENSG00000206639",0,0,0,0,0,0
"ENSG00000206640",0,0,0,1,0,0
"ENSG00000206641",0,0,0,0,0,0
"ENSG00000206644",0,0,0,1,0,0
"ENSG00000206645",5,2,6,0,1,1
"ENSG00000206646",0,0,0,0,0,0
"ENSG00000206647",8,3,3,1,4,2
"ENSG00000206649",0,0,2,0,0,0
"ENSG00000206650",4,1,4,0,0,0
"ENSG00000206651",11,3,3,0,1,4
"ENSG00000206652",7,4,4,0,0,0
"ENSG00000206654",0,1,2,1,0,0
"ENSG00000206656",0,0,0,0,0,0
"ENSG00000206658",0,0,0,4,0,0
"ENSG00000206659",5,39,15,2,3,1
"ENSG00000206660",7,21,16,0,1,0
"ENSG00000206661",0,0,0,0,0,0
"ENSG00000206662",0,0,0,0,0,0
"ENSG00000206663",1,1,5,0,0,0
"ENSG00000206665",0,0,0,0,0,0
"ENSG00000206669",2,0,0,0,0,0
"ENSG00000206671",0,0,0,0,0,0
"ENSG00000206672",0,0,0,0,0,0
"ENSG00000206674",12,8,2,0,0,1
"ENSG00000206675",4,0,7,1,0,1
"ENSG00000206676",0,0,0,0,0,0
"ENSG00000206677",0,0,0,0,0,0
"ENSG00000206678",0,0,0,0,0,0
"ENSG00000206679",2,0,0,0,0,1
"ENSG00000206680",0,0,0,0,0,0
"ENSG00000206681",0,0,0,1,0,0
"ENSG00000206682",1,0,0,0,0,0
"ENSG00000206684",0,1,0,0,0,0
"ENSG00000206685",1,2,0,0,0,2
"ENSG00000206686",0,0,0,0,0,1
"ENSG00000206687",2,1,0,2,0,0
"ENSG00000206688",0,0,0,0,0,0
"ENSG00000206690",0,0,1,0,0,0
"ENSG00000206692",0,0,0,0,0,0
"ENSG00000206693",0,0,0,0,0,0
"ENSG00000206695",0,0,0,0,0,0
"ENSG00000206697",0,0,0,0,0,0
"ENSG00000206698",0,1,0,0,1,2
"ENSG00000206699",0,0,0,0,0,0
"ENSG00000206700",0,0,0,0,0,0
"ENSG00000206701",0,0,0,0,0,0
"ENSG00000206702",1,2,0,0,0,0
"ENSG00000206703",0,0,0,0,0,0
"ENSG00000206704",0,0,0,0,0,0
"ENSG00000206705",0,0,0,0,0,0
"ENSG00000206706",2,1,0,0,0,1
"ENSG00000206708",5,1,1,0,0,0
"ENSG00000206709",0,0,0,0,0,0
"ENSG00000206710",2,0,0,0,0,0
"ENSG00000206711",0,0,0,0,0,0
"ENSG00000206712",15,8,12,20,16,26
"ENSG00000206713",0,2,2,2,1,0
"ENSG00000206714",0,1,0,0,0,0
"ENSG00000206715",6,2,2,0,0,0
"ENSG00000206716",0,0,0,0,0,0
"ENSG00000206717",0,1,1,0,0,0
"ENSG00000206718",0,0,0,0,0,0
"ENSG00000206719",0,0,0,0,0,0
"ENSG00000206721",0,0,0,0,0,0
"ENSG00000206722",0,0,0,0,0,0
"ENSG00000206723",0,1,2,0,0,0
"ENSG00000206724",1,0,0,0,0,0
"ENSG00000206725",0,0,0,0,0,0
"ENSG00000206726",0,0,0,0,0,0
"ENSG00000206727",0,0,0,0,0,0
"ENSG00000206728",5,6,3,0,0,0
"ENSG00000206729",0,0,0,0,0,0
"ENSG00000206730",0,0,0,0,0,0
"ENSG00000206731",6,3,11,1,2,1
"ENSG00000206732",0,0,1,0,0,0
"ENSG00000206733",2,0,0,0,0,0
"ENSG00000206734",1,2,0,0,0,0
"ENSG00000206737",1,4,0,0,0,0
"ENSG00000206738",0,0,0,0,0,0
"ENSG00000206739",1,0,0,1,2,2
"ENSG00000206741",5,2,3,0,0,0
"ENSG00000206743",0,2,0,2,0,1
"ENSG00000206744",0,0,0,0,0,0
"ENSG00000206745",0,0,0,0,0,0
"ENSG00000206746",0,0,0,0,0,0
"ENSG00000206747",0,1,1,0,0,0
"ENSG00000206749",0,0,0,0,0,0
"ENSG00000206751",1,1,0,0,0,0
"ENSG00000206752",0,0,0,0,0,0
"ENSG00000206754",19,27,20,9,13,3
"ENSG00000206755",0,1,0,2,0,0
"ENSG00000206756",0,0,1,0,0,0
"ENSG00000206758",0,0,0,0,0,0
"ENSG00000206759",0,0,0,0,0,2
"ENSG00000206760",0,0,0,0,0,0
"ENSG00000206762",32,23,17,7,1,3
"ENSG00000206763",1,4,2,0,0,0
"ENSG00000206764",0,0,0,0,0,0
"ENSG00000206765",0,0,0,0,0,0
"ENSG00000206766",0,0,0,0,0,0
"ENSG00000206767",0,0,0,0,0,0
"ENSG00000206768",2,2,1,0,0,0
"ENSG00000206769",0,0,0,0,0,0
"ENSG00000206770",0,0,0,0,0,0
"ENSG00000206772",0,0,0,0,0,0
"ENSG00000206774",0,0,0,0,0,0
"ENSG00000206775",0,1,3,0,0,0
"ENSG00000206776",0,2,0,0,0,0
"ENSG00000206777",0,0,0,0,0,0
"ENSG00000206778",1,0,2,1,1,0
"ENSG00000206779",0,2,1,0,0,0
"ENSG00000206780",0,0,0,0,0,0
"ENSG00000206781",2,0,0,0,0,0
"ENSG00000206782",0,0,0,0,0,0
"ENSG00000206784",3,0,0,0,0,0
"ENSG00000206785",14,11,9,1,0,4
"ENSG00000206786",0,1,1,1,1,0
"ENSG00000206787",0,0,0,0,0,0
"ENSG00000206788",0,0,0,0,0,0
"ENSG00000206790",4,1,3,0,0,1
"ENSG00000206791",5,0,0,1,0,0
"ENSG00000206792",0,0,0,0,0,0
"ENSG00000206795",0,0,0,0,0,0
"ENSG00000206796",0,1,0,0,0,0
"ENSG00000206797",0,0,3,0,0,0
"ENSG00000206799",0,0,0,0,0,0
"ENSG00000206800",0,0,0,0,0,0
"ENSG00000206801",0,0,0,0,0,0
"ENSG00000206802",0,0,0,0,0,0
"ENSG00000206803",6,4,0,0,0,0
"ENSG00000206804",0,0,0,0,0,0
"ENSG00000206805",0,0,1,0,0,0
"ENSG00000206806",0,0,0,0,0,0
"ENSG00000206807",0,0,0,0,0,0
"ENSG00000206808",4,9,6,0,0,0
"ENSG00000206811",0,0,0,0,0,0
"ENSG00000206812",0,0,0,0,0,0
"ENSG00000206813",0,0,0,0,0,0
"ENSG00000206814",0,0,0,0,0,0
"ENSG00000206815",7,4,11,1,0,1
"ENSG00000206816",4,2,4,2,0,0
"ENSG00000206817",0,0,0,0,0,0
"ENSG00000206818",0,0,0,0,0,0
"ENSG00000206819",0,0,0,0,0,0
"ENSG00000206820",3,0,0,0,0,0
"ENSG00000206822",1,0,0,0,0,0
"ENSG00000206824",6,3,11,6,4,2
"ENSG00000206826",0,0,0,0,0,0
"ENSG00000206827",0,0,0,0,0,0
"ENSG00000206828",9,19,10,0,1,1
"ENSG00000206832",0,2,1,1,3,0
"ENSG00000206833",0,1,2,3,3,0
"ENSG00000206834",0,0,0,0,0,0
"ENSG00000206835",0,0,0,0,0,0
"ENSG00000206836",1,0,2,2,0,0
"ENSG00000206838",16,22,11,3,4,9
"ENSG00000206839",0,0,0,0,0,0
"ENSG00000206840",0,0,0,0,0,0
"ENSG00000206841",0,0,0,0,0,0
"ENSG00000206842",0,0,0,0,0,0
"ENSG00000206843",0,0,0,0,0,0
"ENSG00000206844",1,0,0,0,0,1
"ENSG00000206845",0,0,0,0,0,0
"ENSG00000206846",8,15,4,4,1,1
"ENSG00000206847",0,0,1,0,0,0
"ENSG00000206848",5,2,5,0,0,0
"ENSG00000206849",0,0,0,0,0,0
"ENSG00000206850",0,0,0,0,0,0
"ENSG00000206852",0,0,0,0,0,0
"ENSG00000206853",0,0,0,0,0,0
"ENSG00000206854",0,0,0,0,0,0
"ENSG00000206855",0,0,1,0,0,0
"ENSG00000206857",0,0,0,0,0,0
"ENSG00000206858",0,0,0,0,0,0
"ENSG00000206859",17,0,11,5,2,2
"ENSG00000206862",0,0,0,0,0,0
"ENSG00000206863",0,0,0,0,0,0
"ENSG00000206864",0,0,0,0,0,0
"ENSG00000206865",0,0,0,0,0,1
"ENSG00000206866",0,0,0,0,0,0
"ENSG00000206867",0,0,0,0,0,0
"ENSG00000206869",0,1,2,1,1,0
"ENSG00000206870",0,0,0,0,0,0
"ENSG00000206871",0,0,0,0,0,0
"ENSG00000206875",1,3,3,0,1,0
"ENSG00000206877",0,0,0,0,0,0
"ENSG00000206878",7,13,1,2,0,1
"ENSG00000206880",1,0,0,1,0,0
"ENSG00000206881",1,0,2,1,0,2
"ENSG00000206882",0,0,0,0,0,0
"ENSG00000206885",21,35,22,7,5,8
"ENSG00000206886",0,0,0,0,0,1
"ENSG00000206887",0,2,0,0,0,0
"ENSG00000206888",6,2,4,4,1,0
"ENSG00000206889",0,0,0,0,0,0
"ENSG00000206891",0,0,0,0,0,0
"ENSG00000206892",0,2,1,1,1,1
"ENSG00000206895",0,1,0,3,0,2
"ENSG00000206896",0,0,0,0,0,0
"ENSG00000206897",15,19,27,4,2,4
"ENSG00000206898",8,3,0,0,0,0
"ENSG00000206899",9,9,3,0,6,1
"ENSG00000206900",0,0,0,0,0,0
"ENSG00000206901",0,0,0,0,0,0
"ENSG00000206903",3,7,3,2,1,0
"ENSG00000206905",0,1,0,0,0,0
"ENSG00000206906",0,0,0,0,0,0
"ENSG00000206907",0,0,0,1,0,0
"ENSG00000206908",0,1,0,0,0,0
"ENSG00000206909",0,0,0,0,0,0
"ENSG00000206910",0,0,0,0,0,0
"ENSG00000206911",0,1,0,0,0,0
"ENSG00000206912",0,0,0,0,0,0
"ENSG00000206913",33,14,13,1,4,6
"ENSG00000206914",22,18,13,2,1,3
"ENSG00000206915",0,0,0,0,0,0
"ENSG00000206917",0,0,0,0,0,0
"ENSG00000206918",1,2,0,0,0,0
"ENSG00000206920",0,0,0,0,0,0
"ENSG00000206921",0,0,0,0,0,0
"ENSG00000206922",1,1,0,1,0,0
"ENSG00000206923",0,0,0,1,0,0
"ENSG00000206924",8,9,6,2,1,1
"ENSG00000206925",3,3,3,0,0,0
"ENSG00000206926",6,12,5,4,2,3
"ENSG00000206927",0,0,1,0,0,0
"ENSG00000206929",0,0,0,0,0,0
"ENSG00000206931",3,0,4,2,4,7
"ENSG00000206932",21,34,13,10,8,7
"ENSG00000206935",7,0,3,0,0,0
"ENSG00000206936",0,1,3,1,0,2
"ENSG00000206937",0,2,1,0,0,1
"ENSG00000206938",2,0,3,0,0,0
"ENSG00000206939",0,0,0,0,0,0
"ENSG00000206941",0,2,0,1,0,0
"ENSG00000206944",0,0,0,0,0,0
"ENSG00000206947",0,0,0,0,0,0
"ENSG00000206948",0,1,0,0,0,1
"ENSG00000206949",1,0,0,0,0,0
"ENSG00000206950",0,0,0,0,0,0
"ENSG00000206951",0,0,0,0,0,0
"ENSG00000206952",0,0,0,0,0,0
"ENSG00000206954",2,1,3,1,0,1
"ENSG00000206957",6,8,12,0,0,0
"ENSG00000206958",0,0,0,0,0,0
"ENSG00000206959",1,0,0,1,0,0
"ENSG00000206960",0,0,0,0,0,0
"ENSG00000206961",0,0,1,0,0,0
"ENSG00000206962",0,0,0,0,0,0
"ENSG00000206963",0,0,0,0,0,0
"ENSG00000206964",7,6,4,1,0,4
"ENSG00000206965",8,6,4,1,3,1
"ENSG00000206967",0,0,0,0,0,0
"ENSG00000206969",2,4,1,1,0,0
"ENSG00000206970",0,0,0,0,0,0
"ENSG00000206972",1,0,0,0,0,0
"ENSG00000206973",0,0,0,0,0,0
"ENSG00000206974",0,2,0,0,0,0
"ENSG00000206975",0,2,0,0,2,0
"ENSG00000206976",1,1,0,0,0,0
"ENSG00000206977",0,1,0,0,0,0
"ENSG00000206978",0,0,0,0,0,0
"ENSG00000206979",0,0,0,0,0,0
"ENSG00000206980",1,0,0,0,0,0
"ENSG00000206981",1,0,3,0,0,0
"ENSG00000206982",0,0,0,0,0,0
"ENSG00000206983",0,0,0,0,0,0
"ENSG00000206985",1,0,0,0,0,0
"ENSG00000206987",1,0,0,0,0,1
"ENSG00000206989",4,1,2,0,1,2
"ENSG00000206990",0,0,0,0,0,0
"ENSG00000206991",3,0,0,2,0,3
"ENSG00000206992",5,7,1,3,3,0
"ENSG00000206995",0,0,1,1,0,0
"ENSG00000206996",0,0,0,0,0,0
"ENSG00000206997",0,0,0,0,0,0
"ENSG00000206998",0,0,0,0,0,0
"ENSG00000206999",0,0,0,0,0,0
"ENSG00000207000",0,0,0,0,0,0
"ENSG00000207001",0,0,0,0,0,0
"ENSG00000207002",0,0,0,0,0,0
"ENSG00000207003",16,23,10,11,1,4
"ENSG00000207004",4,2,9,0,0,1
"ENSG00000207005",11,9,7,0,0,0
"ENSG00000207007",0,2,0,1,0,0
"ENSG00000207008",7,5,5,3,0,1
"ENSG00000207009",1,0,0,0,1,0
"ENSG00000207010",0,0,0,0,0,0
"ENSG00000207011",0,0,0,0,0,0
"ENSG00000207012",0,0,0,1,1,0
"ENSG00000207013",0,0,0,0,0,0
"ENSG00000207014",0,0,0,0,0,0
"ENSG00000207016",1,0,0,0,0,0
"ENSG00000207019",0,0,0,0,0,0
"ENSG00000207020",4,0,0,0,0,0
"ENSG00000207021",3,5,3,5,0,1
"ENSG00000207022",2,2,4,1,1,0
"ENSG00000207023",4,3,3,2,1,0
"ENSG00000207024",7,4,7,0,1,0
"ENSG00000207025",0,0,0,0,0,0
"ENSG00000207026",0,0,0,0,0,0
"ENSG00000207027",2,0,0,0,0,0
"ENSG00000207029",3,0,0,0,0,0
"ENSG00000207031",7,8,5,2,3,2
"ENSG00000207032",2,1,0,1,1,0
"ENSG00000207033",0,0,0,0,0,0
"ENSG00000207034",5,2,6,4,0,1
"ENSG00000207036",1,0,0,1,1,0
"ENSG00000207037",0,0,0,0,0,0
"ENSG00000207039",0,1,0,0,0,0
"ENSG00000207041",6,13,11,0,9,2
"ENSG00000207042",0,0,0,0,0,0
"ENSG00000207044",0,0,0,0,0,0
"ENSG00000207045",0,0,0,0,0,0
"ENSG00000207046",0,0,0,0,0,0
"ENSG00000207047",0,4,0,0,0,0
"ENSG00000207049",4,0,1,0,0,0
"ENSG00000207051",0,0,0,0,0,0
"ENSG00000207052",0,0,0,0,0,0
"ENSG00000207053",0,0,0,0,0,0
"ENSG00000207056",0,0,0,0,0,0
"ENSG00000207058",1,3,0,0,0,0
"ENSG00000207060",0,0,0,0,0,0
"ENSG00000207061",0,0,0,0,0,0
"ENSG00000207062",4,2,2,1,0,1
"ENSG00000207063",0,0,0,0,0,0
"ENSG00000207065",0,0,0,0,0,0
"ENSG00000207067",0,0,0,0,0,0
"ENSG00000207068",0,0,0,0,0,0
"ENSG00000207069",1,0,0,0,0,0
"ENSG00000207071",0,0,0,0,0,0
"ENSG00000207072",1,0,0,0,0,0
"ENSG00000207073",0,1,3,0,0,0
"ENSG00000207075",0,0,0,0,0,0
"ENSG00000207076",0,1,0,0,0,0
"ENSG00000207077",0,0,0,0,0,0
"ENSG00000207080",0,0,0,0,0,0
"ENSG00000207081",0,0,0,0,0,0
"ENSG00000207082",0,0,1,0,1,0
"ENSG00000207083",0,0,0,0,0,0
"ENSG00000207084",0,0,0,0,0,0
"ENSG00000207086",0,0,1,0,2,0
"ENSG00000207087",0,0,0,0,0,0
"ENSG00000207088",14,20,12,5,5,2
"ENSG00000207089",0,2,0,0,0,1
"ENSG00000207090",0,0,0,0,0,0
"ENSG00000207091",0,0,0,0,0,0
"ENSG00000207092",0,0,0,0,0,0
"ENSG00000207093",0,0,0,0,0,0
"ENSG00000207094",0,0,0,0,0,0
"ENSG00000207095",0,0,0,0,0,0
"ENSG00000207097",0,0,0,0,0,0
"ENSG00000207098",0,0,0,0,0,0
"ENSG00000207099",0,0,0,0,0,0
"ENSG00000207100",0,0,0,0,0,0
"ENSG00000207101",0,0,0,0,0,0
"ENSG00000207104",0,1,0,0,0,0
"ENSG00000207105",0,0,2,0,0,0
"ENSG00000207108",0,0,0,0,0,0
"ENSG00000207109",0,3,1,1,0,0
"ENSG00000207110",0,0,0,0,0,0
"ENSG00000207112",0,0,0,0,0,0
"ENSG00000207113",2,3,1,0,1,2
"ENSG00000207114",0,0,0,0,0,0
"ENSG00000207115",0,0,0,0,0,0
"ENSG00000207116",1,1,1,2,0,1
"ENSG00000207117",3,3,0,0,0,1
"ENSG00000207118",0,0,0,0,0,0
"ENSG00000207119",9,15,10,4,2,2
"ENSG00000207121",0,0,0,0,0,0
"ENSG00000207122",0,0,0,0,0,0
"ENSG00000207123",0,0,0,0,0,0
"ENSG00000207124",0,0,0,0,0,0
"ENSG00000207127",2,10,7,0,0,0
"ENSG00000207128",0,0,0,0,0,0
"ENSG00000207129",0,0,0,0,0,0
"ENSG00000207130",0,0,0,0,0,0
"ENSG00000207131",0,0,0,0,0,0
"ENSG00000207132",0,0,0,0,0,0
"ENSG00000207133",0,0,0,0,0,0
"ENSG00000207134",2,1,1,0,0,0
"ENSG00000207135",0,0,0,0,0,0
"ENSG00000207136",0,1,0,0,0,0
"ENSG00000207137",0,0,0,0,0,0
"ENSG00000207138",0,0,0,0,0,0
"ENSG00000207139",0,0,0,0,0,0
"ENSG00000207142",0,0,0,0,0,0
"ENSG00000207144",3,7,4,1,2,0
"ENSG00000207145",0,0,0,0,0,0
"ENSG00000207146",15,15,17,17,11,14
"ENSG00000207147",0,0,1,0,0,0
"ENSG00000207148",0,0,0,0,0,0
"ENSG00000207149",0,0,0,0,0,0
"ENSG00000207150",0,0,0,0,0,0
"ENSG00000207151",4,5,11,1,0,2
"ENSG00000207153",0,0,0,0,0,0
"ENSG00000207154",0,0,0,0,0,0
"ENSG00000207155",0,0,1,0,0,0
"ENSG00000207156",0,0,0,0,0,0
"ENSG00000207157",1,0,0,0,0,0
"ENSG00000207158",0,0,1,0,0,1
"ENSG00000207160",1,0,1,0,0,0
"ENSG00000207161",0,0,0,0,0,0
"ENSG00000207162",2,2,1,0,0,0
"ENSG00000207163",0,0,0,0,0,0
"ENSG00000207164",0,0,0,0,0,0
"ENSG00000207165",0,0,0,0,0,0
"ENSG00000207166",0,0,0,0,0,0
"ENSG00000207167",1,0,0,3,1,0
"ENSG00000207168",1,0,0,0,0,2
"ENSG00000207169",1,0,1,0,1,0
"ENSG00000207170",1,1,1,0,0,0
"ENSG00000207171",2,16,13,1,0,2
"ENSG00000207172",2,0,0,0,0,0
"ENSG00000207173",0,0,0,0,0,0
"ENSG00000207174",0,0,0,0,0,0
"ENSG00000207175",7,4,2,7,1,0
"ENSG00000207176",0,0,0,0,0,0
"ENSG00000207177",0,0,1,0,0,0
"ENSG00000207178",0,2,0,0,0,0
"ENSG00000207180",2,0,1,0,0,0
"ENSG00000207181",14,9,8,8,9,2
"ENSG00000207182",0,0,0,0,0,0
"ENSG00000207183",0,0,0,0,0,0
"ENSG00000207185",4,1,2,0,2,0
"ENSG00000207186",0,0,1,0,0,1
"ENSG00000207187",0,0,1,0,0,0
"ENSG00000207189",1,2,1,1,1,0
"ENSG00000207190",0,0,0,0,0,0
"ENSG00000207191",0,0,0,0,0,0
"ENSG00000207192",0,0,0,0,0,0
"ENSG00000207193",0,0,0,0,0,0
"ENSG00000207194",0,0,0,0,0,0
"ENSG00000207195",0,0,2,2,0,0
"ENSG00000207196",0,2,0,0,0,0
"ENSG00000207197",0,0,0,0,0,0
"ENSG00000207198",0,0,0,0,0,0
"ENSG00000207199",7,6,10,0,0,0
"ENSG00000207200",7,5,10,7,2,2
"ENSG00000207201",0,0,0,0,0,0
"ENSG00000207202",1,1,1,1,0,0
"ENSG00000207203",0,0,0,0,0,0
"ENSG00000207204",0,0,0,0,0,0
"ENSG00000207205",65,83,80,2,1,4
"ENSG00000207206",0,0,0,0,0,0
"ENSG00000207207",0,0,0,0,0,0
"ENSG00000207208",2,1,3,0,0,0
"ENSG00000207209",0,0,0,0,0,0
